,Unnamed: 0,review-num,sentence-num,pred-model,fill-model,original,mask-filled,token_changes,n_gram,Word2Vec-Score,Bert-Score,gold-label,fill_prob,orig-label,new-label,orig-label-prob,new-label-prob,label-changed,label-prob-diff
22586,22586,72,2,imdb-BaseBert,BaseBart,His career never recovered when sound came to film.,His career never recovered when sound came to mind.,"('film.', 'mind.')",2,0.9778308910492288,0.9445541501045228,0,-0.17277225852012634,0,1,0.56,0.23,True,0.33000000000000007
22587,22587,72,2,imdb-BaseBert,BaseBart,His career never recovered when sound came to film.,His career never recovered when sound came into play.,"('came to film', 'came into play.')",3,0.9711537518347424,0.9647577404975892,0,-0.43227851390838623,0,1,0.56,0.12,True,0.44000000000000006
22588,22588,72,2,imdb-BaseBert,BaseBart,His career never recovered when sound came to film.,His career never recovered when sound came into play.,"('to film.', 'into play.')",3,0.9711537518347424,0.9647577404975892,0,-0.22188083827495572,0,1,0.56,0.12,True,0.44000000000000006
22589,22589,72,2,imdb-BaseBert,BaseBart,His career never recovered when sound came to film.,His career never recovered when sound came to mind.,"('film.', 'mind.')",3,0.9778308910492288,0.9445541501045228,0,-0.17277225852012634,0,1,0.56,0.23,True,0.33000000000000007
22592,22592,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's claim to a knighthood, I would take exception to his ""contributions"" to humanity.","('awards and', 'claim to a')",2,0.9817046691085152,0.975331485271454,0,-0.1892516165971756,0,1,0.94,0.28,True,0.6599999999999999
22594,22594,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's knighthood, I would take exception to his ""contributions"" to humanity.","(""'s awards and"", ""Chaplin's"")",3,0.991602527507665,0.9870903491973876,0,-0.15690241754055026,0,1,0.94,0.45,True,0.48999999999999994
22601,22601,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and accolades, many would take exception to his ""contributions"" to humanity.","('knighthood, I', 'accolades, many')",3,0.9825823131126638,0.965876579284668,0,-0.1857165098190308,0,1,0.94,0.02,True,0.9199999999999999
22602,22602,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I still take exception to his ""contributions"" to humanity.","('would', 'still')",1,0.9982779981076144,0.9871637225151062,0,-0.10369200259447098,0,1,0.94,0.11,True,0.83
22603,22603,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, some historians take exception to his ""contributions"" to humanity.","('I would', 'some historians')",2,0.982878017724482,0.9791614413261414,0,-0.15742209553718567,0,1,0.94,0.01,True,0.9299999999999999
22605,22605,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthoods, some historians take exception to his ""contributions"" to humanity.","(', I would', 'knighthoods, some historians')",3,0.9742671322401596,0.9732330441474916,0,-0.16131526231765747,0,1,0.94,0.01,True,0.9299999999999999
22606,22606,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, there is no exception to his ""contributions"" to humanity.","('I would take', 'there is no')",3,0.9853643617990064,0.9635939002037048,0,-0.21181486546993256,0,1,0.94,0.08,True,0.86
22610,22610,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would not object to his ""contributions"" to humanity.","('take exception', 'not object')",2,0.9908676212851678,0.9820539951324464,0,-0.1841381937265396,0,1,0.94,0.12,True,0.82
22611,22611,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, there is no exception to his ""contributions"" to humanity.","('I would take', 'there is no')",3,0.9853643617990064,0.9635939002037048,0,-0.21181486546993256,0,1,0.94,0.08,True,0.86
22613,22613,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would like to thank him for his ""contributions"" to humanity.","('take exception to', 'like to thank him for')",3,0.9860175279759626,0.9629515409469604,0,-0.2002786546945572,0,1,0.94,0.01,True,0.9299999999999999
22614,22614,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would take nothing for granted when it came to his ""contributions"" to humanity.","('exception', 'nothing for granted when it came')",1,0.9888095125533358,0.9602622985839844,0,-0.1552603393793106,0,1,0.94,0.14,True,0.7999999999999999
22615,22615,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would not object to his ""contributions"" to humanity.","('take exception', 'not object')",2,0.9908676212851678,0.9820539951324464,0,-0.1841381937265396,0,1,0.94,0.12,True,0.82
22616,22616,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would take nothing away from his ""contributions"" to humanity.","('exception to', 'nothing away from')",2,0.9894571925387332,0.9706293940544128,0,-0.1568203866481781,0,1,0.94,0.05,True,0.8899999999999999
22618,22618,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would like to thank him for his ""contributions"" to humanity.","('take exception to', 'like to thank him for')",3,0.9860175279759626,0.9629515409469604,0,-0.2002786546945572,0,1,0.94,0.01,True,0.9299999999999999
22623,22623,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would take exception to Chaplin's ""deception"" to humanity.","('his ""contributions', 'Chaplin\'s ""deception""')",3,0.9771517690015752,0.9641827940940856,0,-0.3162883520126343,0,1,0.94,0.35,True,0.59
22625,22625,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would take exception to his ""courage"" and humanity.","('contributions"" to', 'and ""courage""')",3,0.9879528984623828,0.973313808441162,0,-0.2438953369855881,0,1,0.94,0.15,True,0.7899999999999999
22630,22630,72,4,imdb-BaseBert,BaseBart,"Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to humanity.","Despite Chaplin's awards and knighthood, I would take exception to his ""contributions"" to the film.","('to humanity.', 'to the film.')",3,0.9871093611389926,0.9846845865249634,0,-0.16538821160793304,0,1,0.94,0.42,True,0.52
22720,22720,72,7,imdb-BaseBert,BaseBart,WWII started in an attempt to save Poland.,This is an attempt to save Poland.,"('WWII started in', 'This is')",3,0.9098978038304042,0.9457268714904784,0,-0.3178628087043762,1,0,0.93,0.3,True,0.6300000000000001
22817,22817,72,11,imdb-BaseBert,BaseBart,The Soviet's mistreatment of Jews and dissidents exceeded the Nazi's in time and numbers.,The Soviet's mistreatment of Jews and dissidents was far worse than Hitler's in time and numbers.,"('exceeded the Nazi', ""was far worse than Hitler's"")",3,0.9773356574932656,0.9628645181655884,0,-0.2398233264684677,1,0,0.97,0.1,True,0.87
22956,22956,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not appeal to the generation in which they are made.,"('outlast', 'appeal to')",1,0.9946567782670852,0.973358690738678,0,-0.17327190935611725,1,0,0.99,0.08,True,0.91
22957,22957,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not appeal to the generation in which they are made.,"('not outlast', 'not appeal to')",2,0.9946567782670852,0.973358690738678,0,-0.1590082198381424,1,0,0.99,0.08,True,0.91
22958,22958,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not reflect the generation in which they are made.,"('outlast the', 'reflect the')",2,0.9961540363599896,0.9738853573799132,0,-0.14838151633739471,1,0,0.99,0.26,True,0.73
22959,22959,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not reflect the generation in which they are made.,"('do not outlast', 'do not reflect')",3,0.9961540363599896,0.9738853573799132,0,-0.1992313414812088,1,0,0.99,0.26,True,0.73
22960,22960,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not reflect the generation in which they are made.,"('not outlast the', 'not reflect the')",3,0.9961540363599896,0.9738853573799132,0,-0.10931094735860823,1,0,0.99,0.26,True,0.73
22961,22961,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not reflect the context in which they are made.,"('outlast the generation', 'reflect the context')",3,0.9910484534378508,0.9572208523750304,0,-0.2049377262592316,1,0,0.99,0.07,True,0.9199999999999999
22965,22965,72,15,imdb-BaseBert,BaseBart,Films which rely on topical political commentary or currently popular social views usually do not outlast the generation in which they are made.,Films which rely on topical political commentary or currently popular social views usually do not reflect the context in which they are made.,"('outlast the generation', 'reflect the context')",3,0.9910484534378508,0.9572208523750304,0,-0.2049377262592316,1,0,0.99,0.07,True,0.9199999999999999
23014,23014,72,16,imdb-BaseBert,BaseBart,But those that address issues that are common to all generations will probably live forever and receive a high rating from me.,But those that address issues that are common to all generations will probably live forever without a high rating from me.,"('and receive a', 'without a')",3,0.9965416415310194,0.977544128894806,0,-0.16630074381828308,1,0,1.0,0.1,True,0.9
23147,23147,72,19,imdb-BaseBert,BaseBart,"If Chaplin found the US so offensive, why didn't he return to his native land.","If Chaplin was so offensive, why didn't he return to his native land.","('found the US', 'was')",3,0.9913189769475018,0.9732749462127686,0,-0.06327306479215622,1,0,0.97,0.13,True,0.84
23175,23175,72,20,imdb-BaseBert,BaseBart,Great Britian fought the Nazi'with blood and money.,He was the Nazi'with blood and money.,"('Great Britian fought', 'He was')",3,0.8928947365549099,0.9266915321350098,0,-0.4253540635108948,1,0,0.99,0.46,True,0.53
23190,23190,72,21,imdb-BaseBert,BaseBart,What did Switzerland contribute in the fight against the European dictators?,What did Switzerland do in the fight against the European dictators?,"('contribute', 'do')",1,0.9891825978683416,0.9816827774047852,0,-0.1452825367450714,1,0,0.76,0.19,True,0.5700000000000001
23192,23192,72,21,imdb-BaseBert,BaseBart,What did Switzerland contribute in the fight against the European dictators?,What did Switzerland do in the fight against the European dictators?,"('contribute in', 'do in')",2,0.9891825978683416,0.9816827774047852,0,-0.1552392840385437,1,0,0.76,0.19,True,0.5700000000000001
23194,23194,72,21,imdb-BaseBert,BaseBart,What did Switzerland contribute in the fight against the European dictators?,What did you think of the fight against the European dictators?,"('Switzerland contribute in', 'you think of')",3,0.9574934861375136,0.9471842050552368,0,-0.12802313268184662,1,0,0.76,0.19,True,0.5700000000000001
23195,23195,72,21,imdb-BaseBert,BaseBart,What did Switzerland contribute in the fight against the European dictators?,What did Switzerland do to fight against the European dictators?,"('contribute in the', 'do to')",3,0.973501558305501,0.9667415618896484,0,-0.17447364330291748,1,0,0.76,0.02,True,0.74
23249,23249,73,0,imdb-BaseBert,BaseBart,"This film directed by George Fitzmaurice, who made so many excellent films, is well up to his excellent standard.","This film directed by George Fitzmaurice, who made so many excellent films, did not quite well up to his excellent standard.","('films, is', 'films, did not quite')",3,0.9946579795636952,0.9811757206916808,1,-0.16141363978385925,1,0,1.0,0.01,True,0.99
23375,23375,73,7,imdb-BaseBert,BaseBart,"The director seems more interested in the charming Colman, anyway.","The American public is not interested in the charming Colman, anyway.","('director seems more', 'American public is not')",3,0.9509332588650146,0.9243563413619996,1,-0.4303464591503143,0,1,0.98,0.43,True,0.55
23380,23380,73,7,imdb-BaseBert,BaseBart,"The director seems more interested in the charming Colman, anyway.","The American public is not interested in the charming Colman, anyway.","('director seems more', 'American public is not')",3,0.9509332588650146,0.9243563413619996,1,-0.4303464591503143,0,1,0.98,0.43,True,0.55
23395,23395,73,10,imdb-BaseBert,BaseBart,"The plot barely matters, as is so often the case with these light and amusing films.","It barely matters, as is so often the case with these light and amusing films.","('The plot', 'It')",2,0.9922749090547474,0.9820401668548584,1,-0.16460494697093964,1,0,0.98,0.14,True,0.84
